taxID	FSLB_count	GP143_count	GP157_count	GPR1_count	Galpha_count	Gbeta_count	Ggamma_count	Mth_count	Nematode_count	Olfactory_count	RBP1_count	STE2_count	STE3_count	TBP_count	Vomeronasal1_count	Vomeronasal2_count	cAMP_count	classA_count	classB1_count	classB2_count	classC_count	classF_count	classT_count
41804	5	0	0	0	8	2	3	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0
4182	0	0	0	0	1	2	5	0	0	0	5	0	0	4	0	0	1	0	0	0	1	0	0
418459	0	0	0	3	4	1	1	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0
418781	3	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
418985	0	0	0	0	6	3	5	2	0	0	3	0	0	4	0	0	0	80	5	5	10	4	0
419690	0	1	1	0	14	4	12	0	0	36	2	0	0	3	0	0	0	245	17	12	15	11	10
41984	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
41990	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
42100	0	1	1	0	15	4	17	0	0	65	3	0	0	3	1	0	0	243	15	24	18	9	3
4212	0	0	0	0	2	4	4	0	0	0	7	0	0	5	0	0	2	0	0	0	0	0	0
42155	0	0	0	0	13	2	5	0	0	0	5	0	0	2	0	0	0	71	1	1	5	5	0
42156	0	0	0	0	8	2	4	0	0	0	3	0	0	2	0	0	0	37	1	2	6	4	0
42157	0	0	0	0	12	4	5	0	0	0	3	0	0	2	0	0	0	59	2	2	7	6	0
42192	0	2	13	0	11	2	2	23	0	1	3	0	0	2	0	0	1	664	23	47	18	4	0
42229	0	0	0	0	1	2	4	0	0	0	4	0	0	2	0	0	1	0	0	0	0	0	0
42249	1	0	0	2	3	1	1	0	0	0	4	1	1	1	0	0	1	0	0	0	0	0	0
42251	0	0	0	2	3	1	1	0	0	0	5	1	1	1	0	0	1	0	0	0	0	0	0
422564	0	0	0	0	5	2	3	0	0	0	14	0	0	5	0	0	1	0	0	0	0	0	0
42260	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
4232	0	0	0	0	2	4	8	0	0	0	19	0	0	6	0	0	1	0	0	0	0	0	0
42345	0	0	0	0	2	2	3	0	0	0	6	0	0	3	0	0	1	0	0	0	1	0	0
4236	0	0	0	0	1	2	3	0	0	0	8	0	0	4	0	0	1	0	0	0	0	0	0
425635	0	1	1	0	16	4	13	0	0	87	2	0	0	3	0	0	0	280	17	21	18	11	3
425643	0	1	1	0	13	4	9	0	0	65	2	0	0	3	0	0	0	258	16	20	16	10	2
426418	1	0	0	4	4	1	1	0	0	0	3	1	2	1	0	0	1	0	0	0	0	0	0
426428	1	0	0	6	4	1	1	0	0	0	2	1	1	1	0	0	7	0	0	0	0	0	0
42672	0	0	0	3	6	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
42673	1	0	0	4	4	1	1	0	0	0	4	1	1	1	0	0	4	0	0	0	0	0	0
42677	1	0	0	3	5	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
42747	1	0	0	5	4	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
429701	0	0	0	0	1	1	5	0	0	0	5	0	0	2	0	0	1	0	0	0	0	0	0
43049	0	0	0	1	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
431241	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
43150	0	1	1	0	15	4	12	0	0	25	2	0	0	3	0	0	0	245	16	19	14	11	5
43151	0	1	0	0	7	4	5	7	0	0	3	0	0	3	0	0	0	67	5	3	8	6	0
43179	0	1	1	0	16	5	19	0	0	732	3	0	0	3	4	1	0	270	16	33	23	11	8
43265	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
43316	0	1	1	0	11	4	12	0	0	79	2	0	0	3	0	0	0	252	16	15	14	8	1
43335	0	0	0	0	2	2	7	0	0	0	6	0	0	2	0	0	1	0	0	0	1	0	0
43346	0	1	1	0	16	5	17	0	0	1154	3	0	0	4	12	0	0	279	15	35	25	11	23
433684	0	1	1	0	24	8	18	0	0	34	3	0	0	4	2	18	1	409	23	35	35	12	5
433685	0	1	1	0	23	9	10	0	0	3	3	0	0	1	1	0	1	329	24	29	33	12	0
433720	0	0	0	0	24	5	15	9	0	0	6	0	0	6	0	0	0	1802	9	10	34	6	0
436907	0	0	0	1	2	1	1	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0
43782	0	0	0	0	2	1	5	0	0	0	7	0	0	2	0	0	1	0	0	0	0	0	0
438768	1	0	0	3	4	1	1	0	0	0	3	1	1	2	0	0	4	0	0	0	0	0	0
43982	0	0	0	1	2	1	1	0	0	0	7	1	1	1	0	0	0	0	0	0	0	0	0
441366	0	1	1	0	23	8	20	0	0	44	3	0	0	3	5	14	0	473	22	32	37	14	2
441696	0	1	1	0	15	4	8	0	0	27	1	0	0	3	0	0	0	244	15	16	16	11	4
441894	0	1	1	0	13	3	10	0	0	16	1	0	0	2	0	0	0	151	12	16	13	6	0
441921	0	1	0	0	6	3	5	11	0	0	3	0	0	3	0	0	0	81	5	4	12	5	0
441959	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
441960	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
44316	0	1	0	0	18	3	9	0	0	12	3	0	0	2	0	0	0	220	19	16	19	10	1
4432	0	0	0	0	2	2	5	0	0	0	5	0	0	2	0	0	1	0	0	0	2	0	0
443226	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
44386	0	0	0	0	6	3	3	19	0	0	4	0	0	3	0	0	0	135	6	3	9	5	0
44394	0	1	1	0	14	4	11	0	0	21	2	0	0	3	0	0	0	230	16	18	15	9	10
44397	0	1	1	0	15	5	10	0	0	99	2	0	0	3	0	0	0	238	14	18	14	9	10
44412	0	0	0	5	5	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
4442	0	0	0	0	1	2	1	0	0	0	8	0	0	1	0	0	1	0	0	0	0	0	0
44442	1	0	0	0	9	2	4	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0
444603	0	1	0	0	7	3	3	11	0	0	3	0	0	3	0	0	0	75	7	5	9	3	0
444605	0	0	0	0	2	2	7	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0
445787	0	2	1	0	14	4	15	0	0	271	3	0	0	3	19	90	0	369	17	28	34	11	47
44689	25	0	0	0	12	1	1	1	0	0	3	0	0	1	0	0	10	0	0	0	17	0	0
447093	1	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
447962	1	0	0	0	26	2	2	0	0	0	3	0	0	1	0	0	2	4	0	0	19	0	0
448051	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
449367	0	1	1	0	15	4	9	0	0	31	2	0	0	3	0	0	0	235	13	12	13	10	6
449384	0	1	1	0	14	4	11	0	0	24	2	0	0	3	0	0	0	236	14	14	15	10	4
44941	2	0	0	0	9	1	3	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0
449594	0	1	1	0	14	5	11	0	0	25	2	0	0	3	0	0	0	244	17	15	16	11	3
450177	0	1	1	0	14	5	10	0	0	26	1	0	0	3	0	0	0	245	16	14	16	9	8
45130	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
45133	3	0	0	7	3	1	1	0	0	0	3	1	1	2	0	0	1	0	0	0	0	0	0
45151	1	0	0	4	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
4521	0	0	0	0	2	1	1	0	0	0	9	0	0	4	0	0	1	0	0	0	0	0	0
452589	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
452646	0	1	1	0	17	6	21	0	0	651	3	0	0	3	3	0	0	264	15	33	22	9	14
4529	0	0	0	0	3	1	1	0	0	0	7	0	0	3	0	0	1	0	0	0	0	0	0
4533	0	0	0	0	2	1	4	0	0	0	6	0	0	3	0	0	1	0	0	0	0	0	0
45351	0	1	4	0	7	2	4	18	0	0	5	0	0	1	0	0	0	1056	0	29	38	6	0
45354	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
45357	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
4536	0	0	0	0	3	1	1	0	0	0	8	0	0	3	0	0	1	0	0	0	0	0	0
4537	0	0	0	0	2	1	1	0	0	0	7	0	0	5	0	0	1	0	0	0	0	0	0
4540	0	0	0	0	5	2	6	0	0	0	16	0	0	6	0	0	1	0	0	0	0	0	0
454130	2	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
45428	1	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
454286	0	0	0	0	4	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
45464	0	0	0	0	23	3	2	0	11	0	12	0	0	3	0	0	0	113	5	0	4	5	0
4555	0	0	0	0	4	1	2	0	0	0	7	0	0	4	0	0	1	0	0	0	0	0	0
4556	0	0	0	0	5	1	4	0	0	0	7	0	0	5	0	0	1	0	0	0	0	0	0
4558	0	0	0	0	2	1	5	0	0	0	6	0	0	4	0	0	1	0	0	0	0	0	0
456388	0	1	1	0	13	5	10	0	0	19	2	0	0	2	0	0	0	243	13	13	16	10	4
4565	0	0	0	0	7	2	5	0	0	0	31	0	0	7	0	0	3	0	0	0	0	0	0
4567	0	0	0	0	5	1	2	0	0	0	15	0	0	4	0	0	2	0	0	0	0	0	0
456900	0	1	0	0	5	3	4	11	0	0	2	0	0	3	0	0	0	67	4	3	10	4	0
456999	0	0	0	3	10	1	1	0	0	0	2	0	9	1	0	0	0	0	0	0	0	0	0
4572	0	0	0	0	2	1	1	0	0	0	9	0	0	3	0	0	1	0	0	0	0	0	0
4577	0	0	0	0	2	1	4	0	0	0	8	0	0	4	0	0	1	0	0	0	0	0	0
45807	0	1	1	0	15	4	9	0	0	27	1	0	0	3	0	0	0	237	15	16	15	11	3
458187	0	1	1	0	16	4	9	0	0	55	2	0	0	3	0	0	0	241	19	20	16	10	1
458190	0	1	1	0	14	4	9	0	0	78	3	0	0	3	0	0	0	254	16	13	15	10	3
458196	0	1	1	0	13	5	11	0	0	17	1	0	0	3	0	0	0	239	16	14	17	10	1
458696	0	0	0	0	1	2	1	0	0	0	5	0	0	3	0	0	1	0	0	0	0	0	0
45882	0	0	0	0	6	1	4	0	0	0	3	0	0	2	0	0	0	42	5	1	6	5	0
45954	0	1	20	0	13	2	8	24	0	0	9	0	0	1	0	0	2	922	21	85	39	7	0
460523	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
461220	0	1	1	0	14	4	9	0	0	24	2	0	0	3	0	0	0	237	14	13	14	11	3
461239	0	1	1	0	15	4	12	0	0	34	3	0	0	3	0	0	0	244	15	13	18	10	2
461245	0	1	1	0	14	4	11	0	0	27	2	0	0	3	0	0	0	243	15	14	14	10	4
4615	0	0	0	0	2	2	3	0	0	0	5	0	0	1	0	0	1	0	0	0	1	0	0
46245	0	0	0	0	6	3	5	9	0	0	3	0	0	6	0	0	0	75	5	4	10	5	0
463165	0	1	1	0	13	4	10	0	0	26	1	0	0	3	0	0	0	249	17	12	14	10	3
46360	0	0	1	0	15	5	8	0	0	22	2	0	0	2	4	0	0	137	15	23	15	5	1
46514	0	1	0	0	10	3	2	48	0	0	3	0	0	3	0	2	1	1154	9	105	77	5	0
465554	0	0	0	0	15	3	3	0	90	0	3	0	0	3	0	0	0	135	4	0	7	3	0
46634	5	0	0	5	6	2	1	0	0	0	9	1	2	2	0	0	0	0	0	0	0	0	0
46731	0	0	6	0	7	3	5	9	0	0	3	0	0	1	0	0	1	1018	6	54	55	5	0
467358	0	1	0	0	8	3	3	8	0	0	4	0	0	3	0	0	0	68	7	4	8	6	0
46835	0	0	0	0	13	4	3	0	0	0	4	0	0	3	0	0	0	103	2	0	3	5	0
4686	0	0	0	0	1	3	1	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0
46969	0	0	0	0	1	2	1	0	0	0	7	0	0	2	0	0	1	0	0	0	1	0	0
470096	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
471704	0	1	0	0	5	3	4	13	0	0	3	0	0	3	0	0	0	70	5	3	9	5	0
47308	0	1	1	0	25	8	20	0	0	79	2	0	0	3	4	25	0	487	21	37	39	14	0
47425	0	0	0	5	23	1	2	0	0	0	3	0	8	1	0	0	0	0	0	0	0	0	0
47427	0	0	0	7	21	1	2	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
47428	0	0	0	6	20	1	1	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
474922	1	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
47600	0	0	0	0	1	2	4	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0
47602	0	0	0	0	1	2	6	0	0	0	10	0	0	1	0	0	1	0	0	0	0	0	0
47621	0	0	0	0	1	2	4	0	0	0	7	0	0	3	0	0	1	0	0	0	0	0	0
47692	0	1	1	0	13	5	12	0	0	37	2	0	0	3	0	0	0	249	16	18	17	10	8
47695	0	1	1	0	14	4	10	0	0	25	2	0	0	3	0	0	0	244	16	18	17	10	8
47721	0	0	0	1	18	1	1	0	0	0	3	0	6	1	0	0	0	0	0	0	0	0	0
47803	1	0	0	3	3	1	1	0	0	0	4	1	1	1	0	0	4	0	0	0	0	0	0
4781	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	2	0	0	0	0	0	0
4787	0	0	0	0	1	1	2	0	0	0	3	0	0	3	0	0	5	0	0	0	4	0	0
4795	0	0	0	0	1	1	1	0	0	0	3	0	0	4	0	0	3	0	0	0	2	0	0
4796	0	0	0	0	1	1	1	0	0	0	2	0	0	5	0	0	3	0	0	0	1	0	0
47969	0	1	1	0	28	8	23	0	0	171	3	0	0	4	4	61	0	611	26	51	45	14	1
48097	1	0	0	3	4	1	1	0	0	0	3	2	1	1	0	0	1	0	0	0	0	0	0
48140	0	0	0	2	14	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
481459	0	1	1	0	30	8	21	0	0	82	3	0	0	4	4	14	0	449	23	35	40	14	2
48155	0	1	1	0	15	5	9	0	0	15	1	0	0	3	0	0	0	232	14	18	14	10	6
481883	0	2	1	0	17	5	16	0	0	749	3	0	0	3	2	328	0	352	18	29	33	11	8
48254	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
48269	0	0	0	0	10	5	4	0	0	0	3	0	0	3	0	0	0	84	3	0	3	6	0
48278	0	1	1	0	15	5	8	0	0	61	1	0	0	3	0	0	0	246	13	14	15	11	0
4829	1	0	0	0	21	6	3	0	0	0	4	0	0	2	0	0	0	0	0	0	5	0	0
48396	0	1	1	0	17	4	8	0	0	65	2	0	0	3	0	0	0	237	17	20	16	10	1
48426	0	1	1	0	11	4	12	0	0	63	2	0	0	3	0	0	0	246	17	17	15	11	0
48427	0	1	1	0	15	4	11	0	0	66	2	0	0	3	0	0	0	256	17	19	13	10	0
48435	0	1	1	0	17	4	12	0	0	66	1	0	0	3	0	0	0	245	15	19	14	10	1
485398	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
48579	0	0	0	0	15	1	2	0	0	0	6	0	9	1	0	0	0	0	0	0	0	0	0
48587	0	0	0	0	12	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
48697	0	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
48698	0	1	1	0	29	8	19	0	0	67	5	0	0	3	4	25	1	522	24	49	40	13	1
48709	0	1	0	0	5	3	2	19	0	0	3	0	0	3	0	0	0	168	14	3	10	3	0
4874	3	0	0	1	5	1	2	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0
48799	0	0	0	0	11	2	4	0	0	0	3	0	0	2	0	0	0	56	3	2	7	4	0
48865	1	0	0	5	5	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
48883	0	1	1	0	16	4	11	0	0	25	3	0	0	3	0	0	0	256	17	23	18	11	8
48891	0	1	1	0	15	4	8	0	0	23	2	0	0	3	0	0	0	240	16	21	16	11	2
490622	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
4909	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
49390	0	0	0	0	1	1	3	0	0	0	6	0	0	3	0	0	1	0	0	0	0	0	0
49495	0	0	0	0	1	2	1	0	0	0	10	0	0	2	0	0	1	0	0	0	1	0	0
4950	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
495162	0	1	1	0	15	4	11	0	0	32	2	0	0	3	0	0	0	242	14	18	18	11	2
495285	0	0	0	0	17	1	1	0	0	0	13	0	5	2	0	0	0	0	0	0	0	0	0
4955	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
495550	0	0	1	0	16	8	12	0	0	10	3	0	0	2	5	22	1	434	12	24	19	13	2
4972	0	0	0	0	3	1	2	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
498019	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
4999	0	0	0	1	3	1	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
499986	0	0	0	0	2	1	4	0	0	0	4	0	0	3	0	0	1	0	0	0	0	0	0
500485	0	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
5007	0	0	0	1	1	1	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0
5025	0	0	0	4	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
50251	0	1	0	0	16	4	7	0	0	20	1	0	0	3	0	0	0	236	17	16	15	11	5
502779	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
502780	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
50376	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
50390	0	1	0	0	8	2	3	8	0	0	4	0	0	3	0	0	0	84	11	7	11	5	0
50402	0	1	0	0	16	3	12	0	0	75	2	0	0	2	0	0	0	204	15	14	13	11	2
50429	0	0	7	0	6	3	2	5	0	0	4	0	0	1	0	0	2	337	5	59	46	4	0
5046	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
506608	0	1	0	0	5	3	4	8	0	0	4	0	0	3	0	0	0	76	6	3	8	3	0
5067	1	0	0	2	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
50730	2	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
5074	1	0	0	1	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
5077	1	0	0	3	4	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
5078	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
5083	1	0	0	3	2	1	1	0	0	0	3	1	1	1	0	0	6	0	0	0	0	0	0
5098	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
50990	0	0	0	3	17	1	2	0	0	0	4	0	58	1	0	0	0	0	0	0	0	0	0
51022	0	0	0	0	32	2	4	0	12	0	11	0	0	4	0	0	0	120	1	4	8	7	0
51028	0	0	0	0	10	2	3	0	1	0	3	0	0	2	0	0	0	57	2	2	8	4	0
51031	0	0	0	0	16	2	4	0	11	0	6	0	0	3	0	0	0	106	2	1	6	5	0
51154	0	1	1	0	17	5	17	0	0	671	3	0	0	3	12	0	0	265	15	32	22	11	14
51239	0	0	0	0	1	2	1	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0
51240	0	0	0	0	1	2	8	0	0	0	5	0	0	3	0	0	2	0	0	0	0	0	0
51298	0	1	1	0	17	5	16	0	0	231	3	0	0	3	0	0	0	242	15	30	21	10	12
51337	0	1	1	0	18	5	20	0	0	152	3	0	0	5	4	2	0	220	15	27	20	10	3
51338	0	0	1	0	19	5	16	0	0	931	3	0	0	3	14	1	0	294	16	35	29	12	31
51543	0	1	0	0	5	3	3	6	0	0	3	0	0	3	0	0	0	64	6	3	11	5	0
515849	1	0	0	2	6	1	1	0	0	0	3	1	1	2	0	0	4	0	0	0	0	0	0
51605	0	0	0	0	1	2	2	0	0	0	4	0	0	2	0	0	1	0	0	0	1	0	0
51637	0	0	0	0	32	4	2	0	0	0	3	0	0	1	0	0	1	0	0	0	2	0	0
51655	0	1	0	0	10	3	4	8	0	0	5	0	0	3	0	0	0	108	4	4	10	4	0
516989	1	0	0	3	4	1	1	0	0	0	3	1	1	2	0	0	3	0	0	0	0	0	0
51953	0	0	0	0	2	3	5	0	0	0	6	0	0	4	0	0	1	0	0	0	0	0	0
519963	1	0	0	0	3	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
520822	0	1	0	0	5	3	3	10	0	0	3	0	0	3	0	0	0	67	5	4	10	6	0
5210	0	0	0	1	3	1	1	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0
5217	0	0	0	1	3	1	2	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
52247	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
52283	0	0	0	0	9	3	3	1	0	0	3	0	0	3	0	0	0	71	8	5	10	4	0
526221	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
52670	0	1	1	0	28	8	20	0	0	83	3	0	0	3	3	48	1	454	26	44	36	14	2
5270	0	0	0	0	4	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
52777	0	1	1	0	13	4	9	0	0	64	2	0	0	3	0	0	0	235	16	15	15	11	1
52824	0	0	0	0	2	2	9	0	0	0	18	0	0	13	0	0	5	0	0	0	0	0	0
52838	0	0	0	0	1	3	3	0	0	0	19	0	0	6	0	0	1	0	0	0	0	0	0
5288	0	0	0	1	7	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0
52904	0	1	1	0	24	8	19	0	0	28	3	0	0	4	3	8	1	411	23	37	34	12	2
5322	0	0	0	6	13	1	1	0	0	0	5	0	9	1	0	0	0	0	0	0	0	0	0
5323	0	0	0	7	14	1	1	0	0	0	7	0	8	1	0	0	0	0	0	0	0	0	0
53326	0	0	0	0	19	2	4	0	63	0	4	0	0	3	0	0	0	189	3	2	9	4	0
53468	0	0	0	0	8	3	4	1	0	0	4	0	0	2	0	0	0	51	1	0	3	5	0
53620	0	1	0	0	9	2	5	4	0	0	4	0	0	2	0	0	1	478	9	8	25	5	0
5364	0	0	0	1	14	1	2	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0
53985	0	0	0	0	1	1	1	0	0	0	3	0	0	3	0	0	5	0	0	0	4	0	0
53992	0	0	0	0	17	2	4	0	38	0	3	0	0	3	0	0	0	172	5	6	8	5	0
54017	0	1	1	0	12	3	9	0	0	65	1	0	0	3	0	0	0	245	12	12	15	11	1
54059	0	1	1	0	12	4	11	0	0	89	2	0	0	3	0	0	0	260	15	13	15	10	2
54092	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
54126	0	0	0	0	30	2	5	0	432	0	3	0	0	2	0	0	0	205	3	2	7	3	0
5418	0	0	0	2	3	1	1	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0
543379	0	1	0	0	5	3	3	9	0	0	3	0	0	2	0	0	0	54	6	4	9	2	0
54343	0	1	1	0	21	5	15	0	0	19	3	0	0	1	2	2	0	279	13	31	24	8	0
54356	0	1	1	0	14	5	8	0	0	75	3	0	0	3	0	0	0	261	16	17	16	10	1
54359	0	1	1	0	15	4	8	0	0	68	2	0	0	3	0	0	0	251	18	21	15	11	2
54369	0	1	1	0	14	4	10	0	0	44	1	0	0	3	0	0	0	248	15	18	15	9	1
54374	0	1	0	0	9	1	8	0	0	16	2	0	0	3	0	0	0	138	9	7	11	5	1
54383	0	1	0	0	7	2	8	0	0	30	1	0	0	2	0	0	0	118	9	10	4	4	0
54386	0	1	1	0	12	4	10	0	0	48	1	0	0	3	0	0	0	255	15	19	16	8	1
544711	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
544712	1	0	0	1	3	1	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0
544730	0	0	0	0	1	1	3	0	0	0	5	0	0	3	0	0	1	0	0	0	0	0	0
54508	0	1	1	0	12	4	9	0	0	54	1	0	0	3	0	0	0	250	13	12	14	10	1
545262	0	1	1	0	12	5	9	0	0	33	2	0	0	3	0	0	0	239	14	14	16	10	3
5454	1	0	0	3	4	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
5466	1	0	0	4	3	1	1	0	0	0	2	0	1	2	0	0	2	0	0	0	0	0	0
54673	1	0	0	2	3	1	1	0	0	0	4	1	1	1	0	0	2	0	0	0	0	0	0
546991	0	0	0	2	3	1	1	0	0	0	4	1	0	1	0	0	1	0	0	0	0	0	0
5476	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
5477	0	0	0	0	2	1	1	0	0	0	4	1	1	1	0	0	0	0	0	0	0	0	0
5481	0	0	0	1	2	1	1	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0
5486	0	0	0	1	4	2	1	0	0	0	4	2	2	2	0	0	0	0	0	0	0	0	0
54971	0	1	1	0	13	4	6	0	0	64	3	0	0	3	0	0	0	261	15	13	15	11	1
5499	3	0	0	5	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
5507	1	0	0	3	6	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
5514	1	0	0	3	3	1	1	0	0	0	3	1	1	1	0	0	3	0	0	0	0	0	0
55149	0	1	1	0	18	5	20	0	0	870	3	0	0	3	49	11	0	289	15	31	24	10	22
5516	1	0	0	3	2	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
55169	3	0	0	7	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
55291	0	1	1	0	20	5	13	0	0	172	3	0	0	3	28	30	0	288	12	21	19	11	4
5539	1	0	0	1	5	1	1	0	0	0	3	1	1	1	0	0	2	0	0	0	0	0	0
554155	1	0	0	2	3	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
5544	1	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	4	0	0	0	0	0	0
5551	0	0	0	1	3	1	1	0	0	0	3	1	1	1	0	0	1	0	0	0	0	0	0
55544	0	2	1	0	18	5	12	0	0	4	1	0	0	3	2	1	0	314	19	31	22	11	3
55661	0	1	1	0	13	3	13	0	0	38	2	0	0	3	0	0	0	202	16	18	14	9	0
55785	0	0	0	0	25	3	7	0	64	0	5	0	0	2	0	0	0	192	10	3	9	3	0
559292	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
559295	0	0	0	1	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0
